date,price
2022-08-23,33.69
2022-08-24,33.75
2022-08-25,33.78
2022-08-26,34.48
2022-08-27,34.92
2022-08-28,34.33
2022-08-29,33.7
2022-08-30,33.51
2022-08-31,34.5
2022-09-01,34.99
2022-09-02,34.62
2022-09-03,35.0
2022-09-04,35.21
2022-09-05,34.48
2022-09-06,34.17
2022-09-07,34.49
2022-09-08,34.31
2022-09-09,34.88
2022-09-10,35.52
2022-09-11,35.08
2022-09-12,34.76
2022-09-13,34.38
2022-09-14,34.02
2022-09-15,35.03
2022-09-16,35.75
2022-09-17,35.59
2022-09-18,35.41
2022-09-19,34.4
2022-09-20,34.38
2022-09-21,34.42
2022-09-22,34.8
2022-09-23,35.16
2022-09-24,35.68
2022-09-25,35.4
2022-09-26,35.07
2022-09-27,35.13
2022-09-28,34.66
2022-09-29,35.15
2022-09-30,35.43
2022-10-01,34.89
2022-10-02,34.81
2022-10-03,34.9
2022-10-04,34.29
2022-10-05,34.51
2022-10-06,34.41
2022-10-07,35.38
2022-10-08,35.25
2022-10-09,35.13
2022-10-10,34.67
2022-10-11,33.74
2022-10-12,34.76
2022-10-13,34.3
2022-10-14,35.0
2022-10-15,35.01
2022-10-16,35.22
2022-10-17,34.43
2022-10-18,34.42
2022-10-19,34.22
2022-10-20,34.49
2022-10-21,34.56
2022-10-22,34.74
2022-10-23,34.6
2022-10-24,34.2
2022-10-25,33.56
2022-10-26,34.33
2022-10-27,34.28
2022-10-28,34.13
2022-10-29,35.08
2022-10-30,33.64
2022-10-31,33.88
2022-11-01,33.23
2022-11-02,34.0
2022-11-03,34.08
2022-11-04,33.71
2022-11-05,34.5
2022-11-06,33.11
2022-11-07,33.61
2022-11-08,32.96
2022-11-09,32.69
2022-11-10,33.67
2022-11-11,33.92
2022-11-12,33.74
2022-11-13,33.43
2022-11-14,32.96
2022-11-15,32.35
2022-11-16,32.69
2022-11-17,32.16
2022-11-18,31.94
2022-11-19,33.31
2022-11-20,32.93
2022-11-21,32.05
2022-11-22,31.55
2022-11-23,32.4
2022-11-24,32.07
2022-11-25,32.34
2022-11-26,32.23
2022-11-27,32.49
2022-11-28,30.92
2022-11-29,31.27
2022-11-30,31.09
2022-12-01,31.59
2022-12-02,32.18
2022-12-03,31.78
2022-12-04,31.5
2022-12-05,30.41
2022-12-06,30.51
2022-12-07,30.34
2022-12-08,31.09
2022-12-09,31.23
2022-12-10,31.16
2022-12-11,31.0
2022-12-12,30.11
2022-12-13,29.66
2022-12-14,29.15
2022-12-15,30.33
2022-12-16,30.65
2022-12-17,30.63
2022-12-18,30.08
2022-12-19,30.12
2022-12-20,29.13
2022-12-21,30.02
2022-12-22,29.59
2022-12-23,29.69
2022-12-24,29.85
2022-12-25,29.59
2022-12-26,29.22
2022-12-27,29.38
2022-12-28,28.77
2022-12-29,29.27
2022-12-30,29.64
2022-12-31,29.47
2023-01-01,29.63
2023-01-02,28.31
2023-01-03,27.85
2023-01-04,27.64
2023-01-05,28.27
2023-01-06,27.93
2023-01-07,28.89
2023-01-08,28.06
2023-01-09,28.01
2023-01-10,27.55
2023-01-11,27.01
2023-01-12,28.47
2023-01-13,27.77
2023-01-14,27.75
2023-01-15,27.54
2023-01-16,27.33
2023-01-17,26.44
2023-01-18,27.11
2023-01-19,27.18
2023-01-20,27.38
2023-01-21,27.09
2023-01-22,27.14
2023-01-23,26.49
2023-01-24,25.53
2023-01-25,26.36
2023-01-26,26.24
2023-01-27,26.77
2023-01-28,26.6
2023-01-29,26.44
2023-01-30,25.89
2023-01-31,25.57
2023-02-01,25.57
2023-02-02,25.82
2023-02-03,26.73
2023-02-04,26.56
2023-02-05,26.25
2023-02-06,26.03
2023-02-07,25.04
2023-02-08,25.42
2023-02-09,25.41
2023-02-10,25.63
2023-02-11,26.42
2023-02-12,25.34
2023-02-13,26.01
2023-02-14,25.65
2023-02-15,24.11
2023-02-16,25.53
2023-02-17,25.25
2023-02-18,25.79
2023-02-19,25.34
2023-02-20,23.91
2023-02-21,24.52
2023-02-22,25.0
2023-02-23,24.98
2023-02-24,25.9
2023-02-25,25.05
2023-02-26,25.66
2023-02-27,24.52
2023-02-28,23.77
2023-03-01,24.48
2023-03-02,25.25
2023-03-03,25.08
2023-03-04,25.17
2023-03-05,24.83
2023-03-06,23.57
2023-03-07,24.76
2023-03-08,24.79
2023-03-09,25.02
2023-03-10,25.02
2023-03-11,24.99
2023-03-12,24.56
2023-03-13,24.78
2023-03-14,24.24
2023-03-15,23.63
2023-03-16,24.26
2023-03-17,24.93
2023-03-18,24.71
2023-03-19,24.88
2023-03-20,24.91
2023-03-21,24.64
2023-03-22,24.28
2023-03-23,24.12
2023-03-24,25.18
2023-03-25,24.51
2023-03-26,24.51
2023-03-27,24.02
2023-03-28,23.93
2023-03-29,24.24
2023-03-30,24.91
2023-03-31,25.05
2023-04-01,24.49
2023-04-02,25.04
2023-04-03,24.69
2023-04-04,24.46
2023-04-05,24.06
2023-04-06,24.66
2023-04-07,24.99
2023-04-08,25.58
2023-04-09,24.38
2023-04-10,24.48
2023-04-11,24.88
2023-04-12,24.38
2023-04-13,25.46
2023-04-14,26.32
2023-04-15,26.08
2023-04-16,26.82
2023-04-17,28.07
2023-04-18,27.01
2023-04-19,28.2
2023-04-20,29.59
2023-04-21,30.8
2023-04-22,32.19
2023-04-23,31.42
2023-04-24,32.04
2023-04-25,32.67
2023-04-26,32.99
2023-04-27,33.92
2023-04-28,35.35
2023-04-29,35.84
2023-04-30,36.76
2023-05-01,37.42
2023-05-02,36.94
2023-05-03,38.41
2023-05-04,38.31
2023-05-05,39.1
2023-05-06,40.38
2023-05-07,38.75
2023-05-08,37.94
2023-05-09,36.12
2023-05-10,36.05
2023-05-11,37.13
2023-05-12,36.57
2023-05-13,36.51
2023-05-14,35.36
2023-05-15,34.82
2023-05-16,33.21
2023-05-17,32.08
2023-05-18,32.64
2023-05-19,33.22
2023-05-20,32.69
2023-05-21,31.64
2023-05-22,31.19
2023-05-23,29.68
2023-05-24,29.06
2023-05-25,29.7
2023-05-26,29.0
2023-05-27,28.87
2023-05-28,28.11
2023-05-29,27.77
2023-05-30,27.89
2023-05-31,29.1
2023-06-01,28.98
2023-06-02,29.22
2023-06-03,29.37
2023-06-04,29.43
2023-06-05,29.07
2023-06-06,29.11
2023-06-07,29.78
2023-06-08,29.45
2023-06-09,31.0
2023-06-10,29.59
2023-06-11,30.19
2023-06-12,29.53
2023-06-13,29.81
2023-06-14,29.36
2023-06-15,30.04
2023-06-16,30.84
2023-06-17,30.56
2023-06-18,31.98
2023-06-19,30.97
2023-06-20,30.69
2023-06-21,30.74
2023-06-22,31.29
2023-06-23,31.56
2023-06-24,31.91
2023-06-25,31.58
2023-06-26,30.97
2023-06-27,31.11
2023-06-28,31.9
2023-06-29,32.0
2023-06-30,32.96
2023-07-01,32.95
2023-07-02,33.24
2023-07-03,32.19
2023-07-04,32.01
2023-07-05,32.01
2023-07-06,33.09
2023-07-07,33.01
2023-07-08,33.59
2023-07-09,32.6
2023-07-10,32.71
2023-07-11,33.21
2023-07-12,33.09
2023-07-13,33.88
2023-07-14,33.72
2023-07-15,34.02
2023-07-16,33.34
2023-07-17,33.6
2023-07-18,33.72
2023-07-19,33.55
2023-07-20,34.15
2023-07-21,34.28
2023-07-22,34.51
2023-07-23,34.64
2023-07-24,34.57
2023-07-25,33.99
2023-07-26,34.56
2023-07-27,35.21
2023-07-28,35.11
2023-07-29,35.06
2023-07-30,34.5
2023-07-31,35.03
2023-08-01,34.51
2023-08-02,34.98
2023-08-03,35.19
2023-08-04,35.81
2023-08-05,36.22
2023-08-06,35.77
2023-08-07,35.9
2023-08-08,35.08
2023-08-09,35.31
2023-08-10,35.85
2023-08-11,36.62
2023-08-12,36.25
2023-08-13,36.84
2023-08-14,35.45
2023-08-15,35.82
2023-08-16,36.17
2023-08-17,35.98
2023-08-18,37.09
2023-08-19,37.41
2023-08-20,37.0
2023-08-21,36.52
2023-08-22,36.31
2023-08-23,36.49
2023-08-24,37.28
2023-08-25,37.3
2023-08-26,37.37
2023-08-27,37.63
2023-08-28,37.15
2023-08-29,37.09
2023-08-30,36.47
2023-08-31,37.69
2023-09-01,37.68
2023-09-02,37.55
2023-09-03,37.92
2023-09-04,37.37
2023-09-05,36.64
2023-09-06,37.07
2023-09-07,37.81
2023-09-08,37.39
2023-09-09,38.33
2023-09-10,37.82
2023-09-11,37.67
2023-09-12,36.46
2023-09-13,37.92
2023-09-14,37.56
2023-09-15,37.99
2023-09-16,38.22
2023-09-17,38.24
2023-09-18,37.58
2023-09-19,37.92
2023-09-20,37.4
2023-09-21,38.46
2023-09-22,38.22
2023-09-23,38.39
2023-09-24,37.57
2023-09-25,37.41
2023-09-26,37.53
2023-09-27,37.01
2023-09-28,38.5
2023-09-29,38.37
2023-09-30,38.26
2023-10-01,38.08
2023-10-02,38.25
2023-10-03,37.66
2023-10-04,36.8
2023-10-05,37.7
2023-10-06,38.54
2023-10-07,38.0
2023-10-08,38.13
2023-10-09,36.76
2023-10-10,37.06
2023-10-11,37.37
2023-10-12,37.95
2023-10-13,37.89
2023-10-14,38.45
2023-10-15,37.3
2023-10-16,37.29
2023-10-17,37.12
2023-10-18,36.56
2023-10-19,37.92
2023-10-20,37.92
2023-10-21,37.49
2023-10-22,37.76
2023-10-23,36.79
2023-10-24,36.54
2023-10-25,36.34
2023-10-26,37.03
2023-10-27,36.73
2023-10-28,37.62
2023-10-29,37.87
2023-10-30,36.58
2023-10-31,35.6
2023-11-01,36.28
2023-11-02,36.76
2023-11-03,37.16
2023-11-04,37.12
2023-11-05,37.35
2023-11-06,36.25
2023-11-07,35.84
2023-11-08,36.13
2023-11-09,36.49
2023-11-10,36.58
2023-11-11,36.6
2023-11-12,36.11
2023-11-13,36.09
2023-11-14,34.95
2023-11-15,35.55
2023-11-16,36.14
2023-11-17,36.12
2023-11-18,35.55
2023-11-19,35.76
2023-11-20,35.56
2023-11-21,35.03
2023-11-22,34.59
2023-11-23,36.07
2023-11-24,35.91
2023-11-25,35.65
2023-11-26,36.21
2023-11-27,34.62
2023-11-28,33.83
2023-11-29,34.31
2023-11-30,34.7
2023-12-01,34.43
2023-12-02,35.23
2023-12-03,34.97
2023-12-04,33.61
2023-12-05,33.51
2023-12-06,33.32
2023-12-07,33.59
2023-12-08,34.5
2023-12-09,34.38
2023-12-10,33.91
2023-12-11,33.57
2023-12-12,32.96
2023-12-13,32.87
2023-12-14,33.26
2023-12-15,33.61
2023-12-16,33.7
2023-12-17,33.51
2023-12-18,32.54
2023-12-19,32.33
2023-12-20,32.23
2023-12-21,32.51
2023-12-22,33.3
2023-12-23,32.78
2023-12-24,32.61
2023-12-25,31.78
2023-12-26,32.01
2023-12-27,32.16
2023-12-28,32.13
2023-12-29,33.04
2023-12-30,31.63
2023-12-31,31.76
2024-01-01,31.7
2024-01-02,30.56
2024-01-03,31.05
2024-01-04,31.43
2024-01-05,31.62
2024-01-06,31.7
2024-01-07,31.65
2024-01-08,31.2
2024-01-09,29.97
2024-01-10,30.01
2024-01-11,30.93
2024-01-12,30.66
2024-01-13,31.75
2024-01-14,30.69
2024-01-15,30.28
2024-01-16,29.78
2024-01-17,29.73
2024-01-18,29.91
2024-01-19,31.06
2024-01-20,30.61
2024-01-21,29.43
2024-01-22,29.39
2024-01-23,29.45
2024-01-24,29.43
2024-01-25,30.02
2024-01-26,30.0
2024-01-27,29.84
2024-01-28,29.52
2024-01-29,29.17
2024-01-30,28.92
2024-01-31,28.53
2024-02-01,28.96
2024-02-02,29.59
2024-02-03,29.47
2024-02-04,29.05
2024-02-05,28.88
2024-02-06,27.99
2024-02-07,28.49
2024-02-08,29.03
2024-02-09,28.93
2024-02-10,28.94
2024-02-11,28.27
2024-02-12,28.02
2024-02-13,27.59
2024-02-14,28.22
2024-02-15,28.11
2024-02-16,28.44
2024-02-17,28.97
2024-02-18,28.24
2024-02-19,27.98
2024-02-20,27.35
2024-02-21,27.66
2024-02-22,27.81
2024-02-23,28.67
2024-02-24,28.36
2024-02-25,27.48
2024-02-26,27.33
2024-02-27,26.75
2024-02-28,27.45
2024-02-29,27.89
2024-03-01,28.07
2024-03-02,27.87
2024-03-03,27.35
2024-03-04,27.27
2024-03-05,26.76
2024-03-06,27.4
2024-03-07,27.31
2024-03-08,27.97
2024-03-09,27.73
2024-03-10,27.99
2024-03-11,26.81
2024-03-12,26.76
2024-03-13,27.17
2024-03-14,27.94
2024-03-15,27.23
2024-03-16,27.38
2024-03-17,27.72
2024-03-18,27.67
2024-03-19,27.15
2024-03-20,27.2
2024-03-21,26.97
2024-03-22,27.83
2024-03-23,28.03
2024-03-24,27.66
2024-03-25,27.27
2024-03-26,27.17
2024-03-27,26.17
2024-03-28,26.71
2024-03-29,27.42
2024-03-30,27.98
2024-03-31,27.57
2024-04-01,26.83
2024-04-02,27.62
2024-04-03,27.1
2024-04-04,27.66
2024-04-05,28.34
2024-04-06,28.89
2024-04-07,27.89
2024-04-08,27.58
2024-04-09,26.84
2024-04-10,27.4
2024-04-11,27.41
2024-04-12,28.12
2024-04-13,28.69
2024-04-14,28.32
2024-04-15,28.14
2024-04-16,27.68
2024-04-17,28.15
2024-04-18,27.84
2024-04-19,29.05
2024-04-20,28.58
2024-04-21,28.44
2024-04-22,28.08
2024-04-23,28.62
2024-04-24,27.88
2024-04-25,28.76
2024-04-26,29.2
2024-04-27,29.25
2024-04-28,28.74
2024-04-29,28.25
2024-04-30,28.05
2024-05-01,29.0
2024-05-02,28.81
2024-05-03,29.12
2024-05-04,30.06
2024-05-05,29.74
2024-05-06,29.16
2024-05-07,28.8
2024-05-08,28.2
2024-05-09,29.36
2024-05-10,30.05
2024-05-11,29.91
2024-05-12,29.73
2024-05-13,30.48
2024-05-14,28.98
2024-05-15,29.86
2024-05-16,29.96
2024-05-17,30.79
2024-05-18,30.49
2024-05-19,31.15
2024-05-20,30.28
2024-05-21,30.82
2024-05-22,30.89
2024-05-23,30.58
2024-05-24,31.04
2024-05-25,31.13
2024-05-26,31.07
2024-05-27,31.51
2024-05-28,31.48
2024-05-29,30.91
2024-05-30,31.99
2024-05-31,32.08
2024-06-01,32.21
2024-06-02,32.09
2024-06-03,32.09
2024-06-04,30.94
2024-06-05,31.72
2024-06-06,32.13
2024-06-07,33.13
2024-06-08,33.31
2024-06-09,33.25
2024-06-10,32.79
2024-06-11,32.53
2024-06-12,32.33
2024-06-13,33.21
2024-06-14,33.49
2024-06-15,33.64
2024-06-16,32.88
2024-06-17,33.72
2024-06-18,32.84
2024-06-19,33.38
2024-06-20,34.56
2024-06-21,34.71
2024-06-22,34.44
2024-06-23,35.32
2024-06-24,34.49
2024-06-25,33.67
2024-06-26,34.01
2024-06-27,35.04
2024-06-28,35.47
2024-06-29,35.52
2024-06-30,34.8
2024-07-01,34.86
2024-07-02,35.03
2024-07-03,35.61
2024-07-04,35.5
2024-07-05,35.87
2024-07-06,36.07
2024-07-07,36.16
2024-07-08,35.02
2024-07-09,35.35
2024-07-10,35.65
2024-07-11,36.32
2024-07-12,36.67
2024-07-13,36.8
2024-07-14,36.55
2024-07-15,36.42
2024-07-16,36.41
2024-07-17,36.56
2024-07-18,37.26
2024-07-19,37.26
2024-07-20,37.82
2024-07-21,36.9
2024-07-22,36.98
2024-07-23,37.42
2024-07-24,36.81
2024-07-25,37.85
2024-07-26,37.87
2024-07-27,38.32
2024-07-28,37.56
2024-07-29,38.38
2024-07-30,38.11
2024-07-31,37.51
2024-08-01,37.88
2024-08-02,38.16
2024-08-03,38.98
2024-08-04,38.79
2024-08-05,38.57
2024-08-06,38.34
2024-08-07,38.02
2024-08-08,39.21
2024-08-09,39.85
2024-08-10,39.37
2024-08-11,39.07
2024-08-12,38.84
2024-08-13,38.59
2024-08-14,39.2
2024-08-15,39.67
2024-08-16,40.03
2024-08-17,39.87
2024-08-18,39.79
2024-08-19,39.76
2024-08-20,39.41
2024-08-21,39.43
2024-08-22,39.92
2024-08-23,40.65
2024-08-24,40.28
2024-08-25,39.83
2024-08-26,39.69
2024-08-27,40.25
2024-08-28,39.46
2024-08-29,40.6
2024-08-30,40.23
2024-08-31,40.77
2024-09-01,40.76
2024-09-02,40.01
2024-09-03,39.68
2024-09-04,40.19
2024-09-05,40.11
2024-09-06,41.28
2024-09-07,40.82
2024-09-08,40.96
2024-09-09,40.18
2024-09-10,40.1
2024-09-11,40.22
2024-09-12,41.02
2024-09-13,41.3
2024-09-14,40.81
2024-09-15,40.46
2024-09-16,40.13
2024-09-17,40.0
2024-09-18,40.77
2024-09-19,40.86
2024-09-20,41.59
2024-09-21,41.03
2024-09-22,40.95
2024-09-23,40.46
2024-09-24,39.81
2024-09-25,40.87
2024-09-26,40.46
2024-09-27,40.79
2024-09-28,41.42
2024-09-29,41.41
2024-09-30,40.89
2024-10-01,40.5
2024-10-02,40.94
2024-10-03,40.58
2024-10-04,40.58
2024-10-05,41.44
2024-10-06,40.84
2024-10-07,40.73
2024-10-08,40.88
2024-10-09,40.67
2024-10-10,40.78
2024-10-11,40.83
2024-10-12,41.48
2024-10-13,41.17
2024-10-14,40.61
2024-10-15,40.12
2024-10-16,39.78
2024-10-17,40.54
2024-10-18,41.25
2024-10-19,40.62
2024-10-20,40.77
2024-10-21,40.78
2024-10-22,40.0
2024-10-23,40.03
2024-10-24,40.22
2024-10-25,40.77
2024-10-26,41.63
2024-10-27,39.97
2024-10-28,39.5
2024-10-29,39.53
2024-10-30,39.11
2024-10-31,39.51
2024-11-01,39.78
2024-11-02,40.16
2024-11-03,39.11
2024-11-04,39.09
